url,text,date
https://www.courts.ca.gov/3024.htm,"Associate Justice, March 22, 1965 - February 14, 1975 Vincent A. Whelan was born in O'Neill, Nebraska, on February 18, 1904. He attended grammar and high school in Nebraska, as well as Creighton Preparatory School in Omaha. In 1920, his attorney father, Captain E. H. Whelan, moved the Whelan family to San Diego. Although Vincent Whelan never attended college or law school, he studied his father's law books, passed the State Bar examination in April 1928, and entered practice with his father. He served as assistant counsel for the Union Title Insurance Company until 1931. He would continue his primarily civil practice until his appointment to the bench in 1959. He was a member of the Executive Committee of the Conference of State Bar Delegates from 1936 to 1940. In 1940, he was appointed chairman of the Selective Service Appeals Board for San Diego and Imperial Counties during World War II. From 1950 to 1956, he served as chairman of the San Diego County Democratic Central Committee. On September 18, 1959, Governor Edmund G. Brown, Sr. appointed him to the San Diego County Superior Court. He served as Presiding Judge of that court in 1963 and 1964. On March 19, 1965, the Governor appointed him as an Associate Justice for the Fourth District Court of Appeal. He took the oath of office three days later. Justices Whelan, Brown and Coughlin were the last justices to hear cases for the entire Fourth District. Almost a decade later, Justice Whelan retired on February 14, 1975. During retirement, he often sat on the Court by temporary assignment. He died on March 8, 1979.",03/19/1965-02/14/1975
https://www.courts.ca.gov/3017.htm,"Associate Justice, October 27, 1986 - December 31, 1994 William L. Todd, Jr. was born to U.S. citizens in Toronto, Ontario, Canada on November 18, 1929. He was raised in Iowa and Pasadena, California. He attended the University of Southern California, receiving his bachelor of arts degree in political science in 1952 and later his law degree in 1957. On January 7, 1958, he was admitted to the California Bar. He then moved to San Diego where he was in private practice from 1958 to 1974. He was extremely active in the legal community, serving as President of the San Diego Chapter of the American Board of Trial Advocates in 1973, the San Diego County Bar Association in 1970, and the Barristers Club of San Diego in 1965. Governor Ronald Reagan appointed him to the San Diego County Superior Court effective June 11, 1974, where he served until October 27, 1986. On September 9, 1986, Governor George Deukmejian elevated him to Division One of the Court of Appeal, Fourth Appellate District. The oath of office was administered on October 27, 1986. While on the Superior Court, he served as Presiding Judge of the Juvenile Court, as well as the Appellate Department. He later served on the executive board of the California Judges Association from 1985 to 1986 and on the Judicial Council from 1989 to 1991. He retired from the Court of Appeal on December 31, 1994, and is engaged in private dispute resolution","and mediation.

10/27/1986-12/31/1994"
https://www.courts.ca.gov/2999.htm,"Presiding Justice, September 9, 1929 - April 21, 1930 William A. Sloane served as the first Presiding Justice of the Fourth District Court of Appeal upon its creation in 1929. He was born in Rockford, Illinois, on October 10, 1854. Educated in the public schools of Missouri and a graduate of Iowa College in 1877, he studied law and was admitted to the Missouri Bar in 1878. Until 1880, he practiced law in Sedalia where he was also the Editor of the Eagle-Times. He then moved to Carthage, Missouri, where he was the managing Editor of the Daily Banner for four years. In 1886, he moved to San Diego where he re-entered the practice of law. In 1888, he was elected to the first of two terms as Justice of the Peace. In May 1911, Governor Hiram Johnson appointed him to the San Diego County Superior Court, an office he held until January 1, 1919, when he became an Associate Justice on Division Two of the Second District Court of Appeal in Los Angeles. On May 3, 1920, he was appointed Justice of the Supreme Court, where he served until his term expired on January 8, 1923. He was the second San Diegan and 57th Justice to serve on the Supreme Court. (Justice John D. Works was the first San Diegan and 37th Justice to serve on the Supreme Court from 1888 to 1891.)
In 1929, the Fourth District Court of Appeal was established - a circuit riding court sitting four months each in Fresno, San Bernardino and San Diego. Judge Sloane was appointed on September 6, 1929, as its first Presiding Justice. Governor C.C. Young appointed him on his own initiative without solicitation from anyone given Judge Sloane's appellate experience. Although Judge Sloane initially declined the appointment, the Governor insisted upon his acceptance and finally prevailed. The oath of office was administered on September 9, 1929. Following surgery, Presiding Justice died on April 21, 1930, at the age of seventy-five. His contemporaries characterized him as an unselfish patriot for the public good whose name was synonymous with conscientiousness and progressive work. At the Court's Memorial Session in his honor, he was eulogized as a jurist who was ""always fair, courteous and thoughtful, and possessed that judicial poise which gave assurance to friends and foes alike that any case submitted to him, regardless of the result, would receive a fair and impartial consideration. He was a true lover of justice and recognized the ideal of Cicero, that the purpose of all judicial proceedings is that 'No one shall be harmed, and the public weal be served.'""",09/09/1929-04/21/1930
https://www.courts.ca.gov/2986.htm,"Associate Justice, October 3, 1958 - January 14, 1963 Arthur C. Shepard was born in Selma, California, approximately fifteen miles from Fresno, on July 4, 1897. He attended Selma public schools. In 1915, he won the all-Navy middleweight boxing championship in Coronado. During World War I, he served in the United States Marine Corps in France from 1917 to 1919, earning the Purple Heart and Marine Corps Medals. He later served in the reserves as a First Lieutenant until 1937. In 1920, he received his law degree from the University of Southern California and joined his father and brother in a Fresno law firm. He was a deputy District Attorney for Fresno County twice, from 1921 to 1923 in the criminal department and from 1927 to 1935 in charge of the civil department. He then returned to private practice. He was president of the Fresno County Bar Association in 1937. He presided over the Conference of Bar Delegates of the State Bar. In 1943, he was appointed to the Fresno County Superior Court where he would sit for the next 15 years. From 1950 to 1958, he was the Presiding Judge of the Appellate Department. He also served on the Judicial Council from 1951 to 1955 and as president of the California Conference of Judges in 1955. On October 1, 1958, Governor Goodwin J. Knight appointed him Associate Justice for the Fourth District Court of Appeal and he took the oath of office two days later. He retired on January 14, 1963, returning to his home in Fresno. He died on January 25, 1972.",10/03/1958-01/14/1963
https://www.courts.ca.gov/3010.htm,"Associate Justice, December 22, 1976 - July 31, 1986 Robert O. Staniforth was born in Pueblo, Colorado, on October 30, 1916, the son of a Swedish steelworker. He came to California in 1932, graduating two years later from Redlands High School. Returning to Colorado, he graduated in 1939 from the University of Colorado in Boulder with a bachelor of arts and a bachelor of education degrees. He worked his way through school as a store clerk, laborer and a sergeant in the National Guard Armory at Boulder. Following graduation, he was an elementary school principal in Holyoke, Colorado and then a high school history and government teacher in Wickenburg, Arizona. In 1941 and 1942, he did post-graduate work in political science and public administration at the University of California, Berkeley, and at the University of Colorado. During the three years that followed, he worked as a tool designer and draftsman at Douglas Aircraft Company while he attended the University of Southern California Law School from which he graduated first in his class. He was admitted to the Bar on December 11, 1945. He served as law clerk to U.S. Court of Appeals, Ninth Circuit, Judge William Healy from 1945 to 1946 and to former California Supreme Court Chief Justice Phil S. Gibson in 1946. He then moved to San Diego where he practiced law from 1947 to 1959, as well as taught government and criminology at San Diego Junior College and advanced business law at San Diego State College (now University). Governor Edmund G. Brown, Sr. appointed him to the San Diego County Municipal Court on November 10, 1959, and later elevated him to the San Diego County Superior Court on March 2, 1964. He was an Adjunct Professor of Law at the University of San Diego School of Law from 1964 to 1968, inclusive. He was also on the faculty at the California College of Trial Judges (now California Judicial College (CJER)) from 1970 to 1971. On December 22, 1976 (date of oath), he succeeded Associate Justice Vincent A. Whelan on Division One of the Court of Appeal, Fourth Appellate District, upon his appointment by Governor Edmund G. Brown, Jr. on November 17. He served on the Commission on Judicial Performance from 1979 to 1986. In 1981, he was temporarily assigned to sit on the California Supreme Court, where he wrote the majority opinion in Bell v. Industrial Vangas, Inc. (1981) 30 Cal.3d 268 - a case that dealt with the dual capacity doctrine as applied to the conditions of workers' compensation liability. Although he retired from the Court on July 31, 1986, he continued to work as a retired judge on temporary assignment to trial and appellate courts throughout the state until his death on April 19, 1995.",12/22/1976-07/31/1986
https://www.courts.ca.gov/2944.htm,"Associate Justice, August 14, 1948 - January 4, 1960 Stanley Wright Mussell was born in Manitoba, Canada, on March 30, 1890. In 1898, he moved to California where he attended grammar school in Artesia and later high school in Redlands. He graduated from the University of Southern California with his law degree in 1914. The vast majority of his professional career was that of a public servant. Preceding his judicial service, he served as an appeal agent for the selective service draft for World War II, a deputy sheriff for San Bernardino County, a deputy District Attorney for San Bernardino County and later its District Attorney from 1930 to 1937. He then entered private practice until his appointment in 1946 to the San Bernardino County Superior Court. Before his appointment to the bench, he was a vice president of the State Bar Association and a member of its Board of Governors. On August 14, 1948, Governor Earl Warren appointed him as an Associate Justice to the Fourth District Court of Appeal and he took the oath of office the same day. He served as a member on the Judicial Council for two years. He retired on January 4, 1960, remaining active in many fraternal organizations. He died in his La Jolla home on June 25, 1970.",08/14/1948-01/04/1960
https://www.courts.ca.gov/2884.htm,"September 13, 1938 - August 16, 2020
Justice McIntyre was elevated to the Court of Appeal in June of 1996, after serving three years as a Judge of the Superior Court, San Diego County in both the Civil and Criminal Divisions.
A civil trial attorney with the law firm of McInnis, Fitzgerald, Rees, Sharkey & McIntyre for 30 years, Justice McIntyre represented doctors and hospitals in medical malpractice cases and both plaintiffs and defendants in cases involving insurance bad faith, insurance coverage, automobile liability, legal and accounting malpractice, product liability, construction, general liability, real estate and fraud. He tried in excess of 100 civil jury trials.
Prior to his appointment to the bench, Justice McIntyre served as an Adjunct Professor of Law at the University of San Diego, School of Law. He is a Master of the Enright Chapter of the San Diego Inns of Court, a Fellow of the American College of Trial Lawyers, a Diplomate of the American Board of Trial Advocates and had an “A V” rating in Martindale-Hubbell. He was also listed in “The Best Lawyers in America” and “Who’s Who Among Practicing Attorneys.”
Justice McIntyre graduated with an A.B. in Philosophy from Brown University in 1960 and received his J.D. from Stanford University Law School in 1963. He was admitted to the California Bar, California Federal District Courts and 9th Circuit Court of Appeals in 1963.
Since his appointment to the Court of Appeal, Justice McIntyre served on the Court Profiles Advisory Committee to the California Judicial Council (recommendations on new judgeships) (1997-99), the Judicial Council Task Force on Jury Instructions (1999-2001) and the appellate panel of justices selected to hear writ petitions in the trial courts on labor disputes between the Superior Courts and their employees (2001-2016). Justice McIntyre retired from the court on June 30, 2016.",09/13/1938-08/16/2020
https://www.courts.ca.gov/2881.htm,"Justice McDonald was born November 22, 1936 in Butte, Montana. He is married and has four grown daughters.
He graduated from Stanford University in 1958 with a B.S. degree in Industrial Engineering. He received his LLB degree in 1961 from the University of California School of Law (Boalt Hall) at which he was revising editor of the California Law Review and a member of the Order of the Coif. He received his LLM degree in 2001 from the University of Virginia School of Law.
Following law school he studied Indian Constitutional Law at the University of Bombay in Bombay, India and was a law clerk for California Supreme Court Justice Raymond E. Peters.
He was in the private practice of law from 1963 until appointed to the Court of Appeal by Governor Pete Wilson in June 1995.
He remained on the Court until his death on September 8, 2016, serving the Court of Appeal, Fourth Appellate District, Division One, for 21 years.",06/01/1995-09/08/2016
https://www.courts.ca.gov/2942.htm,"Associate Justice, September 14, 1929 - July 31, 1948
Emerson J. Marks was one of the three jurists to first sit on the Fourth District Court of Appeal following its creation in 1929. He was born in New York on November 30, 1876. Five years later, he came to California where he attended Santa Ana grammar and high schools. In 1899, he obtained his law degree from Hastings College of Law, University of California, and was admitted to the practice of law. He practiced law continuously until 1925, interrupted only by his military service during World War I. He served in the U.S. Army and was discharged as a Major, Infantry, on May 5, 1919 - a rank he held in the U.S. Army reserve until 1930. He served as the City Attorney for the City of Fullerton. He started his judicial career on the Orange County Superior Court on July 2, 1925, where he remained until a week after his appointment on September 6, 1929, as Associate Justice on the Fourth District Court of Appeal. The oath of office was administered on September 14, 1929. He retired from the Court on July 31, 1948. He died in Orange County on August 19, 1954.",09/14/1929-07/31/1948
https://www.courts.ca.gov/2925.htm,"Associate Justice, November 30, 1984 - May 1, 1987 Gerald Jorgensen Lewis was born in Perth Amboy, New Jersey, on September 9, 1933. He graduated from Plainfield High School in Plainfield, New Jersey, in 1950. He attended Tufts University in Medford, Massachusetts, graduating in 1954 magna cum laude with a bachelor of arts degree. Three years later, he obtained his law degree from Harvard University Law School. He practiced law briefly with his uncle in New Jersey in 1961, before moving to San Diego to serve as house counsel for General Atomic that same year. He was admitted to the California Bar on June 7, 1962. From 1963 to 1977, he was in private practice concentrating on municipal and corporate work and business litigation. He served as attorney for the California Society of Anesthesiologists and the San Diego County Medical Association, special counsel to the Comprehensive Planning Organization of San Diego in 1972, City Attorney for Del Mar from 1963 to 1974 and City Attorney for Coronado from 1971 to 1977. In addition, he sat on the Air Pollution Control District Hearing Board for San Diego County from 1974 to 1976. He served on the Justice Court, Ramona Judicial District, in San Diego County, from December 14, 1975 to January 29, 1976. Following the consolidation of that court with the El Cajon and North County Municipal Court Districts, he served on the Municipal Court, El Cajon Judicial District, until he succeeded Superior Court Judge Eli H. Levenson on January 8, 1979, to the San Diego County Superior Court. He remained on the Superior Court until the Governor George Deukmejian elevated him on October 25, 1984, to succeed Associate Justice Gordon Cologne on Division One of the Court of Appeal, Fourth Appellate District. The oath of office was administered on November 30, 1984. Justice Lewis retired from the Court on May 1, 1987, and is engaged in private dispute resolution.",11/30/1984-05/01/1987
https://www.courts.ca.gov/2874.htm,"Presiding Justice Kremer is a 1960 graduate of Stanford University with a degree in political science and a 1963 graduate of Stanford Law School. He was admitted to the California bar and to practice before the federal Ninth Circuit Court of Appeals in January, 1964. He became a member of the bar of the United States Supreme Court in 1969. From 1964 to 1972 he was a deputy attorney general in the Sacramento office of the California Attorney General where he represented the State of California in criminal trials and appeals including death penalty cases before the California Supreme Court. In 1972 he was named head of the Attorney General’s San Diego office criminal division and in 1983 became Chief Assistant Attorney General in charge of the Attorney General’s criminal division statewide. In 1983 Governor Deukmejian appointed him to the San Diego County Superior Court. There he served in the court’s civil, criminal, law and motion and juvenile departments. In July 1985, Governor Deukmejian elevated him to the Court of Appeal as presiding justice. The voters of the State of California elected him to a full term in 1986 and reelected him to a second full term in 1998. Presiding Justice Kremer chaired the Judicial Council’s Committee on Criminal Trial Delay Reduction and the Council’s Library Technology Committee. He was later named a member of the California Judicial Council, the policy making body for California’s courts. While a Council member, he chaired the Judicial Council’s Rules and Forms Committee and was co-chair of California’s first Court Technology Committee. Justice Kremer chaired the Task Force on Court Facilities, a body created by the Legislature and charged with evaluating every courthouse in California and recommending steps necessary to bring deficient sites up to acceptable standards. In 2002, Justice Kremer received the Judicial Council's Jurist of the Year award. Presiding Justice Kremer has been active in legal education through programs for the California Judges Association, San Diego law schools and a variety of lawyer and civic groups. Presiding Justice Kremer and his wife Kathryn were married in 1964. They have two sons","and four grandchildren. Presiding Justice Kremer retired from the Court of Appeal in August, 2008.

07/01/1983-08/01/2008"
https://www.courts.ca.gov/2757.htm,"Associate Justice, October 13, 1988 - August 1, 1995 Charles W. Froehlich, Jr. was born on December 5, 1928, in San Jose, California. After attending elementary schools in Fullerton, California, he graduated from Fullerton Union High School in 1947. Four years later, he graduated from Stanford University which a bachelor of arts degree in economics. He then attended the University of California at Berkeley, Boalt Hall School of Law, graduating in 1956, Order of the Coif, after having been editor of the California Law Review from 1955 to 1956. On December 19, 1956, he was admitted to the California Bar. From 1957 to 1965, he taught law in various capacities including as an acting professor of law at Boalt Hall School of Law (1963-1965), an assistant professor in business Law at San Diego State College (1960-1961), and as a part-time lecturer at California Western University (1961) and the University of San Diego School of Law (1957-1960). He was in private practice until Governor Ronald Reagan appointed him to the San Diego County Superior Court, effective March 14, 1972. On April 12, 1982, he resigned from the Superior Court and returned to private law practice where he remained until Governor George Deukmejian appointed him to a newly-created position on Division One of the Court of Appeal, Fourth Appellate District on August 12, 1988. Following confirmation and administering of the oath, the appointment took effect on October 13, 1988. He retired from the Court on August 1, 1995, and is engaged in private dispute resolution.",10/13/1988-08/01/1995
https://www.courts.ca.gov/2846.htm,"Lacy D. Jennings was born in Farmington, Missouri, on December 30, 1885. After graduating from Princeton University in 1909 and Harvard University Law School in 1913, he traveled by train to San Diego where he joined the law firm of Doolittle and Morrison. He was admitted to practice law in California in July, 1914. Two years later, H. E. Doolittle appointed him city prosecutor when Doolittle was named City Attorney. In 1919, he became Justice of the Peace, an office he held until 1925 when he was elected judge of the San Diego County Superior Court after unseating incumbent Judge Edgar Luce in a hotly contested race. Shortly thereafter, he commenced presiding over the longest trial in California up to that time, two and one half years on the Santa Margarita Water case. In August 1930, he was elected Associate Justice of the Fourth District Court of Appeal for a term commencing January 1, 1931, where he served until his death on June 10, 1938. Throughout his 22 years of public service, he was known as an ""indefatigable worker with varied interests"" who was very active in many fraternal orders.",12/30/1885-06/10/1938
https://www.courts.ca.gov/38044.htm,"Associate Justice, December 14, 2017 – March 25, 2022 (elevated to the California Supreme Court)
Justice Patricia Guerrero was appointed to the Court of Appeal, Fourth Appellate District, Division One on November 2, 2017, and took office following her confirmation on December 14, 2017. Prior to her appointment to the Court of Appeal, Justice Guerrero served as a judge of the San Diego Superior Court, where she was appointed in June 2013 and where she served as the supervising judge for the family law division.
Justice Guerrero was a partner at Latham and Watkins LLP from 2007 to 2013, where she was an associate from 2003 to 2006 and from 1997 to 2002. Justice Guerrero also served as an Assistant U.S. Attorney at the U.S. Attorney's Office, Southern District of California from 2002 to 2003.
Justice Guerrero was born in the Imperial Valley and graduated from Imperial High School in 1990. She received a Bachelor of Arts degree from the University of California, Berkeley in 1994, graduating magna cum laude, and a Juris Doctor degree from Stanford Law School in 1997. Justice Guerrero was elevated to the California Supreme Court on March 28, 2022.",12/14/2017-03/28/2022
https://www.courts.ca.gov/2862.htm,"Associate Justice, August 9, 1994 – October 31, 2022
Justice Judith Haller was nominated to the Fourth District California Court of Appeal in 1994, found to be ""exceptionally well qualified"" for the position, and unanimously confirmed by the Commission on Judicial Appointments on August 9, 1994. Justice Haller previously served as a San Diego Superior Court Judge for five years.
Justice Haller was born and raised in Los Angeles and graduated summa cum laude and Phi Beta Kappa from UCLA. After graduation, she moved to San Diego, where she earned a Master of Arts degree, with honors, from San Diego State University. She also worked for the university as an administrator in the Dean of Student Activities Office. Following a lifelong dream, she attended law school and, in 1975, graduated with honors from California Western School of Law.
After admission to the Bar, Justice Haller worked as a deputy district attorney for the San Diego District Attorney's Office for three years prosecuting criminal cases and litigating dependency matters. Over the next 10 years she worked at Higgs Fletcher and Mack, where she represented clients involved in civil litigation disputes. She was a partner at the firm when she was appointed to the superior court.
During her tenure at the appellate court, Justice Haller has been actively involved in a leadership role in organizations and committees devoted to improving the judicial system; maintaining the highest standards of ethical conduct; and educating members of the legal community. Among her work in this area, she was appointed by the Chief Justice to the Executive Committee of the Commission on the Future of California's Court System, where she served as chair of the Civil Working subgroup, and in 2017 made several recommendations to increase and improve assistance for self-represented litigants and streamline and reduce the cost of litigation in all civil cases.
Justice Haller is currently a member of the Supreme Court Committee on Judicial Ethics Opinions; a former chair of the California Judges Association Ethics Committee; and has served as a Special Master to preside over disciplinary hearings brought by the Commission on Judicial Performance. She is also a Master and member of the Executive Committee of the American Inns of Court, Enright Chapter; a Master of the San Diego Appellate Inn of Court; and a longtime member of Lawyers Club of San Diego and the Board of Trustees of California Western School of Law. For the past 10 years, she has served as the chair of the Appellate Court Legacy Project and has been a frequent lecturer at continuing education programs.
Justice Haller has been honored to be recognized by the legal community as a recipient of the Bernard E. Witkin, Esq. Award (presented annually for civic leadership and excellence in the teaching, practice, enactment or adjudication of the law); the Joan Dempsey Klein Distinguished Jurist Award (presented by California Women Lawyers for excellence as a jurist and commitment to gender equity); and a 2012 Professionalism Award (presented by the American Inns of Court Foundation).
Justice Haller and her husband have two children and three grandchildren.",08/09/1994-10/31/2022
https://www.courts.ca.gov/2610.htm,"Associate Justice, January 21, 1960 - August 30, 1971 Martin J. Coughlin was born in San Bernardino on August 30, 1901. He received both his undergraduate (1923) and law (1925) degrees from the University of California at Berkeley. On August 31, 1925, he was admitted to the State Bar. He returned to San Bernardino where he was in private practice from 1925 to 1945. He was extremely active in both legal and lay communities, serving on countless boards, foundations and committees. He was president of the San Bernardino County Bar Association in 1937. Governor Earl Warren appointed him Judge of the San Bernardino County Superior Court on December 17, 1945. During his 14-year tenure on the Superior Court, he served as the Presiding Judge four times (1946, 1949, 1954 & 1958) and the Presiding Judge of the Appellate Department from 1952 to 1960. Governor Edmund G. Brown, Sr. appointed him as an Associate Justice to the Fourth District Court of Appeal on January 20, 1960. He took the oath of office the following day. He would be the last circuit-riding justice appointed to the Fourth District before the creation of the Fifth District in Fresno in 1961. Later, he would be one of the last three justices to hear cases for the entire Fourth District. He served on the Judicial Council and the Commission on Judicial Qualifications. He retired on August 30, 1971 - his 70th birthday. During the years that followed, he often sat on temporary assignment at the Court. He died in Alameda on March 22, 1983.",01/20/1960-08/30/1971
https://www.courts.ca.gov/2759.htm,"Associate Justice, October 1, 1938 - July 25, 1958 Presiding Justice, July 25, 1958 - February 1, 1965 Lloyd E. Griffin was born on a farm at San Luis Rey in San Diego County on February 2, 1895. His grandparents were the first American settlers in San Diego County in 1862, when they came to the San Luis Rey Valley from Texas in an ox-drawn covered wagon. After his father died and his family moved to San Diego when he was 17, the Board of Supervisors of which his father had been chairman gave him a job as a messenger boy at the courthouse at $40 a month. While studying law at night, he quickly moved from messenger boy to assistant law librarian, court commissioner and then to deputy clerk. He was admitted to the California Bar at 21 without the benefit of a formal college education. After serving as deputy District Attorney for several years, he was appointed to the Justice Court in 1923 and later elevated to the San Diego County Superior Court in 1927 - an office he held for 11 years. On October 1, 1938, Governor Frank Merriam appointed him Associate Justice for the Fourth District Court of Appeal and he took the oath of office the same day. He was elevated to Presiding Justice on July 25, 1958, a title he held until his retirement on February 1, 1965. His tenure at the Court is only second to that of his colleague, Presiding Justice Barnard. He served four years on the Judicial Council, as well as four years on the Commission on Judicial Qualifications -- a group he chaired at the time of his retirement. After retiring, he associated with the law firm of Higgs, Fletcher and Mack. Like many of his contemporaries, he was very active in several fraternal orders. He died on July 30, 1978, at the age of 83.",10/01/1938-02/01/1965
https://www.courts.ca.gov/2608.htm,"Associate Justice, March 2, 1972 - August 24, 1984 Gordon Cologne was born in Long Beach, California, on August 24, 1924. Educated in California, he graduated from Coachella Valley High School; received his bachelor of science degree from the University of Southern California in 1948; and obtained his law degree, cum laude, from Southwestern University in 1951. His undergraduate education was interrupted by World War II, during which he served in the United States Navy. Admitted to the State Bar in 1951, he served as a trial attorney for the U.S. Department of Justice, Antitrust Division, from 1951 to 1952, and then continued in private practice in Indio until 1972. He served as Mayor of the City of Indio from 1954 to 1956. Continuing his public service, he served in the State Assembly from 1962 to 1965 and the State Senate from 1965 until 1972. While in the Senate, he served as chairman of the Senate Water Resources Committee and the Senate Judiciary Committee. The Junior Chamber of Commerce recognized him as one of the five outstanding young men of California in 1960. He received the National Wildlife Federation Award for conservation in 1965 and the Freedoms Foundation Award in 1967. Governor Ronald Reagan appointed him to Division One of the Court of Appeal, Fourth Appellate District on February 24, 1972, and he took the oath of office on March 2, 1972. He taught evening classes in legislation as an adjunct professor at the University of San Diego School of Law. He retired from the bench on August 24, 1984. From 1986 to 1989, he served as special counsel to the California Medical Association. From 1987 to 1989, he was of counsel to Best, Best & Krieger, limiting his practice to government relations, water and toxics. He continues to enjoy his retirement.",03/02/1972-08/24/1984
https://www.courts.ca.gov/2605.htm,"Presiding Justice, May 13, 1930 - December 31, 1930
William Paxton Cary served as the second Presiding Justice of the Fourth District Court of Appeal. He was born in New York City on March 31, 1882. He attended Cornell University, graduating in 1904 with a bachelor of arts degree. He went to Butte, Montana where he engaged in mining work before obtaining his law degree in 1906. Upon being admitted to the Bar, he practiced law there until he moved to San Diego on January 1, 1914, where he continued his law practice. In 1917, he answered the Nation's call to arms; attended the Second Officers Training Camp at the Presidio of San Francisco; was commissioned as an infantry First Lieutenant; reported for duty at Camp Fremont; and was assigned to the Eighth Infantry. In 1918, he was promoted to Captain and served as company commander of Company H, Eighth Infantry, in France until the end of the war the following year. Upon his return, he continued to practice law until January 11, 1921, when Governor Stephens appointed him judge of the San Diego County Superior Court. Six years later, he left the bench to resume the trial lawyer role that he so much cherished. He was a founding partner of the law firm of Gray, Cary, Ames & Driscoll in 1927. Upon the death of Presiding Justice William A. Sloane in April 1930, Governor C.C. Young asked Judge Cary to serve as Presiding Justice of the Fourth District Court of Appeal. He declined. Later, he accepted the appointment on May 8, 1930, to serve through the remainder of that year and took the oath five days later. He then returned to trial work until 1939 when pneumonia forced him to discontinue it. Extremely active in the community, Presiding Justice Cary served as president of the San Diego County Bar Association and chairman of the San Diego Red Cross. He died of a heart attack at his Point Loma home on September 22, 1943.",05/13/1930-12/31/1930
https://www.courts.ca.gov/2601.htm,"Associate Justice, December 27, 1982 - February 16, 1988 Edward Thomas Butler was born in Grand Rapids, Michigan on February 27, 1918. He graduated from South High School of Grand Rapids in 1936. He was a schoolmate of President Gerald Ford, although the latter was several years his senior. He worked his way through college, doing odd jobs in a drugstore and furniture factory and serving in the Merchant Marine. In 1941, he obtained his bachelor of arts degree from George Washington University in Washington, D.C. He then joined the United States Marine Corps as a Lieutenant. During World War II, he served in the Pacific Theater with the 1st Marines, receiving the Bronze Star for service at Guadalcanal and honorably discharged five years later as a Major. In 1948, he received his law degree from Harvard University Law School. He was admitted to the California Bar on January 4, 1949. For the next decade, he was an associate and then partner in the Los Angeles law firm of Lawler, Felix & Hall. However, the Korean War interrupted his law practice, as he returned to the Marines for two years serving as legal officer for the 1st Marine Air Wing in Korea and at El Toro. He became a Lieutenant Colonel at the age of 31. In 1959, he moved to San Diego where he was general counsel and senior vice president of Electro Instruments, Inc. until 1963. In January 1964, he was appointed City Attorney of San Diego -- a position he was elected to in 1965 and held until his resignation in February 1969. From 1969 to 1975, he was a partner in the San Diego law firm of Schall, Butler, Boudreau & Gore. He was an unsuccessful candidate for Mayor of San Diego in 1971, losing in the general election to Pete Wilson who later became Governor. His significant public service to the City of San Diego is reflected by his service on its Economic Development Commission, Charter Review Commission and Economic Opportunity Commission. He also served on the Attorney General's Advisory Committee on Obscenity from 1965 to 1966 and the Governor's Commission on the Law of Preemption from 1966 to 1967. A former President of the Friendly Sons of Saint Patrick, he was chosen ""man of the year"" in 1976. After his appointment by Governor Edmund G. Brown, Jr., he served on the San Diego County Superior Court from September 23, 1975. The Governor elevated him to Division One of the Court of Appeal, Fourth Appellate District on December 3, 1982. The oath of office was administered on December 27, 1982. The San Diego Trial Lawyers Association named him ""Trial Judge of the Year"" in 1980. He retired from the Court of Appeal on February 16, 1988. For the next decade, he engaged in private dispute resolution. In 2000, the San Diego City Council proclaimed February 27 ""Ed Butler Day"" in San Diego. He died Christmas Eve, 2003.",12/27/1982 - 02/16/1988
https://www.courts.ca.gov/2590.htm,"Associate Justice, February 4, 1963 - March 16, 1965 Presiding Justice, March 16, 1965 - June 3, 1985 Born on June 4, 1915 in Chamberlain, South Dakota, Gerald Brown was the son of the first president of the South Dakota State Bar Association and grandson of a presiding justice of the South Dakota Supreme Court. In 1933, he graduated valedictorian of his high school class and came to California to attend the University of Southern California from which he would graduate as a member of Phi Beta Kappa Society in 1937. He received his law degree from Yale University Law School in 1941 and was admitted to the California Bar on December 8, 1942. He then practiced law in Los Angeles with O'Melveny & Myers (1942-1943) and the Santa Fe Railway Company (1944-1947) before moving to Riverside, where he was a member of the law firm of Best, Best & Krieger from 1949 to 1963. Following his father's footsteps, he attended Oxford University in England as a Rhodes Scholar before his move to Riverside and obtained his M.A. in 1949. The Browns were the first father-son Rhodes Scholars from the United States. Governor Edmund G. Brown, Sr. appointed him Associate Justice of the Fourth District Court of Appeal on January 30, 1963. The oath of office was administered on February 4th. Two years later on March 16, 1965, Governor Brown elevated him to Presiding Justice upon the retirement of Presiding Justice Lloyd Griffin. With the creation of Division Two in San Bernardino in 1965, he and Associate Justices Martin Coughlin and Vincent Whelan were the last justices to hear cases for the entire Fourth District. He became the Administrative Presiding Justice for the Court of Appeal, Fourth Appellate District in 1970 -- an office he held until his retirement on June 3, 1985. He twice served as a member of the Judicial Council, 1971 to 1975 and 1981 to 1985. As a jurist, he was renowned for his concise and plainly written opinions; as a Presiding Justice, he was renowned for overseeing an extremely efficient intermediate appellate court. His vast interests beyond the law carried him into retirement, including motorcycling, classical music, lawn bowling, photography and world traveling.",02/04/1963-06/03/1985
